Id	Request	Normalized Score	score
620018	"Yeah, I saw the French logo on the top of the page... I couldn't find any better versions of that logo, but the English one should suffice, right?"	0.458603479	0.743813709
261906	Yellowmonkey has told me we need another FAR delegate and recommended you for the job. Is that something you're willing to do?	0.651206735	0.823890904
74409	You asked for help? What help do you need?	-0.212289947	0.380841538
2474097	You're probably trying to optimize the wrong thing. I'm wondering why you think this particular part of the language is so important?	-0.741535636	0.144723251
14348	"Is ""Windows"" a good alternative to Wine? Is there a stable release yet?"	0.118736782	0.567347066
25222	Is there any real world current sources? How can I implement a current source from a voltage source?	1.177436497	0.953720635
4097	Maybe I'm missing something... What's the purpose of a door on an oven?  Isn't it to keep the heat in?	0.261485797	0.645630854
1187	What do you mean by missing file songs? Do you have items in your iTunes library that are non-existant of your hard drive?	-1.087989915	0.060059857
470945	Sure. A redirect how though?	0.258888919	0.644249634
27294	clear about when the inverse exists.  Is there a formal theorem that would apply?	-0.218545269	0.377441406
2174	I alfred.  What model (on your data) do you use to estimate the mean and SE ?	-0.054586318	0.4689218
313877	"Yesterday you undid an edit of mine (on the <url> article). What did you mean by ""a COI link""?"	-0.515209214	0.230861343
25224	"I've been looking at some of the moves you have made, as above, which you justify by reference to <url>. Could you point out where in <url> this recommendation is made?"	0.07770238	0.544193175
619828	"No answer. Do you want to take it to ANI, or should I?"	0.148162207	0.583813967
6944766	"Yes, a `<table>` is the right choice here. Have you tried writing any code yet?"	-0.389231332	0.289090128
246921	"Hi I noticed that you changed the category at <url> from ""People from Alabama"" to ""People from Elmore County, Alabama"". Is this appropriate, as Opothleyahola was dead for three years before Elmore county had been organized and had been forcibly removed from the area more than thirty years before?"	0.630399232	0.816091593
601180	"These edits were made after his latest block began.<url> Is accusing Arcom of topic banning him ""in absentia"" a personal attack against the members of Arbcom?"	-0.364444661	0.301310451
2236950	"Firstly, I think we're gonna need to see some source for the page you're having problems with.  Secondly, have you tried a ""View source"" on the resulting page to see if there's anything else in there?"	-0.186198072	0.395120665
234022	I noticed you deleted this while I was in the middle of creating it.  Does the listing of it on the <url> not make it notable?	-0.759416246	0.138987326
5000274	"Why does transparency matter? It's just another channel, just like red, green or blue?"	-0.725149407	0.150117931
8134801	Mo being megabytes (MB)? Or is this some new memory size unit?	0.232259576	0.629979629
3689	"Also (in addition to SV), can you please clarify why do you want to use beta-binomial analysis? The way I understand your question, you probably want to compare 1 .. 5 categories (right?)"	0.107667151	0.56112031
1803200	"isn't your regex working at line level, as e.g. in perl?"	0.378220336	0.705510011
249	Interesting! What is the cider vinegar supposed to do?	0.003977227	0.502266679
4240	"I'm sorry, but what is joejob? Or am I showing my ignorance?"	0.322018566	0.677251409
1969441	"Don't let that link get to the agile evangelists, they will ROTFLOL in the best Weird Al style. You put a ton of work in a feature and only after its almost DONE you get feedback from the primary consumer, guess what happened?"	0.567627126	0.791287271
8487433	Are you looking for a C program that you can invoke from the command line and that sets the current directory? Or you want to set the current directory within the C program?	0.472265562	0.750055715
104306	"thanks for working on that. but... what is the difference between what you added to the intro, and what was already written below?"	0.69850113	0.840826073
3171196	What kind of `N` are we talking about here? i.e. what's the maximum number of bits to sort?	0.182135329	0.602642675
3304502	"Yea - I deleted my line numbers request comment when I read the log again - I was on completely the wrong track with that! However, I still would consider the xib a suspect - it might be NSDecoding properties that don't exist anymore in the class?"	0.693939766	0.839240822
507962	"Thanks, but I'd prefer to leave my talk page open to vandalism. No harm done if it's on a talk page, right?"	-0.255321134	0.357651077
460330	This why 399 is disabled as well? The times I looked it wasn't using very many conditions; what did you see?	0.181822723	0.602470434
253118	"OK then. What's your problem with putting this in the lead : ""is one of the <url> counties of the <url> and "" ?"	-1.501046339	0.01600235
2353305	@MitMaro Thanks. Could you please do the math of whether it's useful or not? :)	2.171489825	0.999039327
5723555	"You say they are in `/stylesheets/images/XYZ/`, but you are searching them in `/images/dookum.in/` (no stylesheets). Is a mistake on the post, or is this inconsistency what's preventing the images from being found?"	0.112925733	0.564080289
6337089	thats the error? just one line?	-1.042542124	0.068198154
6716981	"Since you're also allowing nodes to be visited more than once, then there are an infinite amount of paths: `4-2-1-2-1-2-1-2-1-2-1-2-5`, (you can keep repeating `2-1-2-1-...`). Perhaps I'm misinterpreting your question?"	0.524934327	0.773344395
621299	I'm responding here in an effort to keep the conversation in one place and would appreciate it if you would do the same. Did you see where I said above that images which only allow non-commercial use are still considered to be non-free?	-0.003955038	0.497745967
618803	"Your ""resolution"" was to move it back to ""Detective Terry Crowley"" again? Why do you keep doing that?"	-1.258435287	0.036107152
2815759	Can't you just change it on the view you have the drop down? Or you're talking about many views?	0.034514605	0.519662512
623925	"My graphics editing skills aren't up to the creation of a map such as this from scratch, but I could probably do an adequate job of removing the red and orange lines and the related entries in the map legend. Would it be useful for me to take a whack at that?"	0.910166209	0.903240199
83606	"What should we write, then? Do we make note of the split-up around 1917 and omit the mention of 1931, or do we make note of the split-up around 1917 and mention that the marriage (may have) lasted until 1931?"	0.380021844	0.706396661
5188224	"@Stefan ""Return the number of steps required to reach the exit from the starting point."" Does it really have to be stated with a question mark?"	-0.341646419	0.312751436
5889	I would have explained a problem which could have solved with the help of Versioning and then would have explained what versioning is all about. you did the same and yet they do not understand?	-0.416964196	0.275700145
597703	"that hotcat lockup, was like an edit conflict, so i tried a backup and re-enter.  thanks for the assistance, i'm using the old layout, so would the new view affect my hotcat category edits?"	0.253317549	0.641279974
